id,title,age,available,neighbourhood,postcode,type,rooms,monthly_price_usd,monthly_min_usd,monthly_max_usd,link,long,lat,postcode_latlong,commute_time,commute_distance
101257144,Furnished Private Master in Morningside #1021B,3,Available Now,Central Park,10026,apartment,5,"$1,650",1650,1650,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101257144&search_id=500028946123&offset=360&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.95258249999999,40.8032131,40.8032131+-73.9525825,1303,6621
100073598,Furnished Rooms Bklyn & Harlem . All Included,17,Available Now,Bushwick,11221,house,4,"$1,100",1100,1100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100073598&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.6903213,40.6903213+-73.9271644,1674,12026
101131420,Live in the center of Bushwick with your friends!,18,Available Now,Bushwick,11207,apartment,3,"$2,900 ",2900,2900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101131420&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8918897,40.6655101,40.6655101+-73.8918897,3052,18534
101186098,Your new sunlight desert oasis in Bushwick!,18,Available Now,Bushwick,11221,apartment,3,"$1,150- $1,350",1150,1350,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101186098&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.6903213,40.6903213+-73.9271644,1674,12026
100115538,"""Private large room's in a private house C / WiFi!",18,Available Now,Claremont,10456,house,3,$650- $800,650,800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100115538&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9095279,40.83102239999999,40.8310224+-73.9095279,2283,12697
101223760,Large Sunny Bedroom Available,18,1 Aug,Midtown,10001,apartment,2,"$2,000",2000,2000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101223760&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9991637,40.75368539999999,40.7536854+-73.9991637,1084,3070
100821745,"Private,sunlit,quiet top-floor apartment to share",19,1 Sep,Brooklyn,11230,apartment,2,"$1,400",1400,1400,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100821745&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96537150000002,40.6190629,40.6190629+-73.9653715,3243,18461
101204311,Great Size Room in the Heart of Bushwick,19,Available Now,Bushwick,11237,apartment,3,$900,900,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101204311&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.92128579999999,40.7043156,40.7043156+-73.9212858,1979,11152
100809628,Furnished Private Master in Williamsburg #1201A,20,15 Aug,Williamsburg,11211,apartment,3,"$1,475",1475,1475,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100809628&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.7093358,40.7093358+-73.9565551,1774,8892
101204539,Lovely Bedroom in Sunnyside Apartment,20,Available Now,Woodside,11377,apartment,2,"$1,090",1090,1090,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101204539&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.90364869999999,40.74133339999999,40.7413334+-73.9036487,2350,7685
101220343,Large West Village Bedroom for rent - West Village,20,16 Jul,West Village,10014,apartment,2,"$1,750",1750,1750,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101220343&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D360%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0094471,40.7366138,40.7366138+-74.0094471,1548,4828
101258065,Furnished Queen Room in Morningside Flat #1021A,3,18 Jul,Morningside Heights,10026,apartment,5,"$1,650",1650,1650,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101258065&search_id=500028946123&offset=370&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.95258249999999,40.8032131,40.8032131+-73.9525825,1303,6621
100952599,Clean Modern Single Rooms for Rent at W 130 ST,20,Available Now,Harlem,10037,apartment,4,"$1,050- $1,150",1050,1150,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100952599&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9374517,40.8140369,40.8140369+-73.9374517,1899,9914
100075829,Furnished Bedroom Midtown West  #1,21,14 Aug,Theater District,10019,apartment,2,"$1,600",1600,1600,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100075829&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9918181,40.7686973,40.7686973+-73.9918181,1283,2290
100169614,Bedroom with a view,21,20 Aug,Theater District,10019,apartment,2,"$1,900",1900,1900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100169614&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9918181,40.7686973,40.7686973+-73.9918181,1283,2290
100922323,"Large room in Hells Kitchen, Landmark building",21,Available Now,Midtown Center,10019,apartment,2,"$2,000",2000,2000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100922323&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9918181,40.7686973,40.7686973+-73.9918181,1283,2290
100474651,>>>>BIG SUNNY! 1BR in 4BR Apt.!!Elev Bldg Avail Au,21,Available Now,Upper East Side,10128,apartment,4,"$1,195",1195,1195,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100474651&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.7826039,40.7826039+-73.9506774,1667,5557
101156824,Furnished rooms to rent in Bushwick,21,14 Sep,Bushwick,11221,apartment,4,"$850- $1,100",850,1100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101156824&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.6903213,40.6903213+-73.9271644,1674,12026
100020485,Rooms for Rent,21,Available Now,Brooklyn,11203,apartment,3,"$1,200",1200,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100020485&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.93304289999999,40.6515882,40.6515882+-73.9330429,3464,16893
100726651,$1500 / 400ft2 - 1bdr Railroad apt in Duplex (East,21,Available Now,East Village,10009,apartment,2,"$1,500",1500,1500,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100726651&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.7275043,40.7275043+-73.9800645,1611,5054
100361137,Room for Rent in Crown Heights $1200,21,1 Aug,Crown Heights,11213,apartment,3,"$1,200",1200,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100361137&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.93892129999999,40.6722134,40.6722134+-73.9389213,2624,14399
100503481,"4 bedrooms,1 bath fresh painted apartment",21,Available Now,Ridgewood,11385,apartment,4,$850,850,850,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100503481&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D370%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8948295,40.698070800000004,40.6980708+-73.8948295,3218,15182
101185747,Furnished Private Room in Hell's Kitchen #171A,3,4 Aug,Hell's Kitchen,10036,apartment,2,"$1,650",1650,1650,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101185747&search_id=500028946123&offset=380&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.7602619,40.7602619+-73.9932872,908,1167
101135479,"Beautiful 1 Bedroom, 1 Bathroom Light Filled Room",22,1 Aug,Greenpoint,11222,apartment,2,"$1,600",1600,1600,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101135479&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.7282702,40.7282702+-73.9506774,1565,6808
100594786,Parkslopehqnyc Membership Room/Work Space,22,Available Now,Park Slope,11215,house,2,"$1,590- $1,690",1590,1690,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100594786&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.6681669,40.6681669+-73.9800645,2117,12950
100734469,Coliving Furnished 2BR Share in Luxury Building,22,Available Now,Long Island City,11101,apartment,2,"$1,674- $1,819",1674,1819,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100734469&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9418603,40.7443091,40.7443091+-73.9418603,1429,4383
100044373,Room for Rent in Pvt Home,23,Available Now,Neponsit Belle Harbor,11694,house,3,$800,800,800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100044373&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8624893,40.5722132,40.5722132+-73.8624893,5472,30910
100650349,Oversized Bedroom in 4 Bed Williamsburg Loft,23,1 Aug,Williamsburg,11206,apartment,4,"$1,200",1200,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100650349&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9418603,40.7047738,40.7047738+-73.9418603,2116,10270
101150425,Andrea Perkins,23,Available Now,New Brighton,10301,house,4,$900,900,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101150425&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0946311,40.6274394,40.6274394+-74.0946311,5140,18856
100589056,Room with a view,23,Available Now,Harlem,10026,apartment,5,"$1,175",1175,1175,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100589056&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.95258249999999,40.8032131,40.8032131+-73.9525825,1303,6621
101111215,Hudson Yard - One Room 1866,23,Available Now,Hell's Kitchen,10018,apartment,3,"$1,866",1866,1866,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101111215&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.755322,40.755322+-73.9932872,974,1354
101198206,Clean spacious room.  Very quiet neighborhood.,23,Available Now,Rosedale,11422,house,3,$880- $975,880,975,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101198206&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.7389596,40.6584068,40.6584068+-73.7389596,5036,27782
101213479,Large Room Available for Short Term Rent,23,28 Jul,Sunnyside,11104,apartment,2,$800,800,800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101213479&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D380%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.91981609999999,40.7448741,40.7448741+-73.9198161,1853,6513
101109727,Furnished Private room in Prospect Heights #1682C,3,1 Sep,Crown Heights,11216,apartment,4,"$1,425",1425,1425,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101109727&search_id=500028946123&offset=390&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.6788319,40.6788319+-73.9506774,1778,13268
101213275,Roomate Needed - Renovated 3 Bdrm 2 Bath,23,Available Now,Upper West Side,10025,apartment,3,"$1,344",1344,1344,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101213275&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96831019999999,40.7999209,40.7999209+-73.9683102,1464,5434
101075053,Rooms at 101st Street and 1st Ave,24,Available Now,East Harlem,10029,apartment,4,"$1,200",1200,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101075053&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.79164069999999,40.7916407+-73.9447994,1629,6461
101211328,91st street station 7 train- all utilities include,24,Available Now,Jackson Heights,11372,apartment,4,$900,900,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101211328&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8801301,40.7527924,40.7527924+-73.8801301,2029,11149
100336372,"Shared living room -furnished/utilities, subway",24,Available Now,Woodside,11377,apartment,3,$475,475,475,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100336372&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.90364869999999,40.74133339999999,40.7413334+-73.9036487,2350,7685
100003222,Room For Rent Prospect Heights,24,Available Now,Prospect Heights,11238,apartment,2,"$1,015",1015,1015,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100003222&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96243270000001,40.6805029,40.6805029+-73.9624327,1887,12111
100591489,"Almost Live Alone in Safe, Fabulous Hell's Kitchen",24,15 Jul,Midtown,10019,apartment,2,"$1,700",1700,1700,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100591489&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9918181,40.7686973,40.7686973+-73.9918181,1283,2290
100603711,Extra large room,25,Available Now,Brooklyn,11213,apartment,2,$800,800,800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100603711&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.93892129999999,40.6722134,40.6722134+-73.9389213,2624,14399
101264452,Great Space for Professionals,0,Available Now,Crown Heights,11225,apartment,4,"$1,250",1250,1250,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101264452&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.6648278,40.6648278+-73.9565551,2569,13344
101227762,Spare room,0,Available Now,East Flatbush,11212,house,4,$900,900,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101227762&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9154069,40.6639181,40.6639181+-73.9154069,2838,16815
100920016,$1500 Beautiful room for rent - Roosevelt Island -,1,Available Now,Roosevelt Island,10044,apartment,2,"$1,500",1500,1500,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100920016&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D390%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9550857,40.7573053,40.7573053+-73.9550857,806,3614
101257729,Furnished Private Full in Upper West Side #1863C,3,Available Now,Uptown,10027,apartment,3,"$1,775",1775,1775,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101257729&search_id=500028946123&offset=400&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96243270000001,40.8138912,40.8138912+-73.9624327,1949,7889
100612816,Newly Renovated Hamilton Heights with Washer/Dryer,1,Available Now,Hamilton Heights,10031,apartment,2,"$1,200- $1,800",1200,1800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100612816&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.8270209,40.8270209+-73.9506774,1882,9365
100916023,"Studio: Short Term,Total Privacy,No Commute",1,1 Sep,Chelsea,10001,apartment,2,"$1,499",1499,1499,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100916023&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9991637,40.75368539999999,40.7536854+-73.9991637,1084,3070
101030491,Cozy Room in a 3 Bedroom for Rent in Hellskitchen,1,1 Aug,Hell's Kitchen,10036,apartment,3,"$1,400",1400,1400,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101030491&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9932872,40.7602619,40.7602619+-73.9932872,908,1167
100237900,Room available in Bed Stuy Brownstone,1,1 Aug,Bedford - Stuyvesant,11216,apartment,3,$800,800,800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100237900&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.6788319,40.6788319+-73.9506774,1778,13268
100628791,Quiet clean convenient bedroom in heart of village,1,31 Aug,Greenwich Village,10012,apartment,2,"$1,700",1700,1700,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100628791&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9976946,40.7250632,40.7250632+-73.9976946,835,4865
101252632,Large Room available in Crown Heights,1,1 Aug,Crown Heights,11216,apartment,3,"$1,150",1150,1150,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101252632&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.6788319,40.6788319+-73.9506774,1778,13268
101243287,$825/mo in Heart of Astoria - 1 Room in 4 Bedroom,1,15 Jul,Astoria,11106,apartment,4,$825,825,825,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101243287&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.7595044,40.7595044+-73.9271644,1471,7009
100957162,Apartment share Williamsburg,1,1 Aug,Williamsburg,11249,apartment,4,"$1,300- $1,325",1300,1325,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100957162&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9660683,40.7119031,40.7119031+-73.9660683,2145,9558
101221408,Looking for roommate @ Denizen Bushwick - 54 Noll),1,Available Now,Bushwick,11206,apartment,2,"$1,600",1600,1600,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101221408&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9418603,40.7047738,40.7047738+-73.9418603,2116,10270
101262454,1month Sublease For AUG,1,1 Aug,East Harlem,10029,apartment,3,"$1,000",1000,1000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101262454&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D400%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.79164069999999,40.7916407+-73.9447994,1629,6461
101109733,Furnished Private Room in Prospect Heighs #1692D,3,8 Aug,Crown Heights,11216,apartment,4,"$1,200",1200,1200,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101109733&search_id=500028946123&offset=410&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.6788319,40.6788319+-73.9506774,1778,13268
101262439,Private room available NOW for rent for $900!,1,Available Now,Chinatown,10013,apartment,3,$900,900,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101262439&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0094471,40.7217861,40.7217861+-74.0094471,2734,5417
101243359,$950/mo in Heart of Astoria - 1 Room in 4 Bedroom,1,16 Jul,Astoria,11106,apartment,4,$950,950,950,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101243359&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.7595044,40.7595044+-73.9271644,1471,7009
100490743,Private Bedroom With Beautiful Views Of The City,1,Available Now,Downtown,10038,apartment,3,"$1,200",1200,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100490743&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0021019,40.7071498,40.7071498+-74.0021019,1967,7033
100002857,Room for rent in Manhattan,1,13 Jul,Washington Heights,10033,apartment,4,$225/week,NA,NA,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100002857&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.8557765,40.8557765+-73.9447994,2431,12704
101242663,"King size bed, steps from Ft. Tryon Park",1,Available Now,Fort George,10040,apartment,2,"$1,400",1400,1400,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101242663&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.93304289999999,40.8639624,40.8639624+-73.9330429,2339,13337
101216854,"Room for Rent Astoira, NY 11102- I bedroom",1,1 Aug,Astoria,11102,apartment,2,"$1,125",1125,1125,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101216854&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9286341,40.7732937,40.7732937+-73.9286341,1725,7160
101232901,Room for Rent,1,15 Jul,Greenpoint,11222,apartment,2,"$1,250",1250,1250,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101232901&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.7282702,40.7282702+-73.9506774,1565,6808
101238559,Cozy Williamsburg 1br avail 7/ 1-10/31,1,Available Now,Williamsburg,11211,apartment,2,"$1,100",1100,1100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101238559&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.7093358,40.7093358+-73.9565551,1774,8892
100583512,Beautiful seaside dwelling,1,Available Now,College Point,11356,house,4,$900- $950,900,950,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100583512&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8477874,40.7901266,40.7901266+-73.8477874,4176,19679
101261701,"Room in Renovated Williamsburg Apt, Backyard, W/D",2,26 Jul,Williamsburg,11211,apartment,3,"$1,150- $1,350",1150,1350,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101261701&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D410%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.7093358,40.7093358+-73.9565551,1774,8892
